"Ensgid"	"Ensgid_var"	"GeneSymbol"	"Organ_n"	"Adipose_Subcutaneous"	"Adipose_Visceral_(Omentum)"	"Adrenal_Gland"	"Artery_Aorta"	"Artery_Coronary"	"Artery_Tibial"	"Brain_Cerebellum"	"Brain_Cortex"	"Colon_Sigmoid"	"Esophagus_Gastroesophageal_Junction"	"Esophagus_Mucosa"	"Esophagus_Muscularis"	"Heart_Atrial_Appendage"	"Lung"	"Muscle_Skeletal"	"Nerve_Tibial"	"Ovary"	"Pancreas"	"Prostate"	"Skin_Not_Sun_Exposed_(Suprapubic)"	"Skin_Sun_Exposed_(Lower_leg)"	"Spleen"	"Stomach"	"Testis"	"Thyroid"	"Uterus"	"Whole_Blood"	"organ_list"
"ENSG00000167863"	"ENSG00000167863.7"	"ATP5H"	2	-0.0183236121534469	NA	NA	NA	NA	-0.0170562371631949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000111275"	"ENSG00000111275.8"	"ALDH2"	2	-0.0183407479117678	NA	NA	NA	NA	-0.0206637882006952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000004142"	"ENSG00000004142.7"	"POLDIP2"	2	-0.0184081498928167	NA	NA	NA	NA	-0.0194432379954001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000155906"	"ENSG00000155906.12"	"RMND1"	2	-0.0186339068639927	NA	NA	NA	NA	-0.020673682095866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000110955"	"ENSG00000110955.4"	"ATP5B"	2	-0.0189376723203655	NA	NA	NA	NA	-0.0184811150867346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000088766"	"ENSG00000088766.7"	"CRLS1"	2	-0.0192054148697007	NA	NA	NA	NA	-0.0127110858020564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000042286"	"ENSG00000042286.10"	"AIFM2"	2	-0.0192074662947294	NA	NA	NA	NA	-0.0195122442643075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000132361"	"ENSG00000132361.12"	"CLUH"	2	-0.019212003484868	NA	NA	NA	NA	-0.0211649354306228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000091483"	"ENSG00000091483.6"	"FH"	2	-0.0192757684443764	NA	NA	NA	NA	-0.019146306417504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000110435"	"ENSG00000110435.7"	"PDHX"	2	-0.0193965561228639	NA	NA	NA	NA	-0.0342853067881655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000105220"	"ENSG00000105220.10"	"GPI"	2	-0.0194143324775431	NA	NA	0.0214704476795581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta"
"ENSG00000165629"	"ENSG00000165629.15"	"ATP5C1"	2	-0.019654937064555	NA	NA	NA	NA	-0.0233747934597683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000123472"	"ENSG00000123472.8"	"ATPAF1"	2	-0.0198055079453017	NA	NA	NA	NA	-0.0313562514317766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000167658"	"ENSG00000167658.11"	"EEF2"	2	-0.0198091115042889	NA	NA	NA	NA	NA	-0.0210879178887252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Brain_Cerebellum"
"ENSG00000151366"	"ENSG00000151366.8"	"NDUFC2"	2	-0.0198160473981217	NA	NA	NA	NA	-0.0167762595114525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000090263"	"ENSG00000090263.11"	"MRPS33"	2	-0.0199060068340969	NA	NA	NA	NA	-0.017056618599171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000178449"	"ENSG00000178449.4"	"COX14"	2	-0.0200328371982044	NA	NA	NA	NA	-0.0139499740378004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000138796"	"ENSG00000138796.11"	"HADH"	2	-0.020057174576931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0205074095944799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Nerve_Tibial"
"ENSG00000140740"	"ENSG00000140740.6"	"UQCRC2"	2	-0.0202690250043693	NA	NA	NA	NA	-0.0268478024515138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000159111"	"ENSG00000159111.8"	"MRPL10"	2	-0.0207172847465179	NA	NA	NA	NA	-0.0282656832426671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000072062"	"ENSG00000072062.9"	"PRKACA"	2	-0.020796566917285	NA	NA	NA	NA	-0.0280925992446811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000062485"	"ENSG00000062485.14"	"CS"	2	-0.0214585640224087	NA	NA	NA	NA	-0.0187809790789291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000084754"	"ENSG00000084754.6"	"HADHA"	2	-0.0219189250830024	NA	NA	NA	NA	-0.0143980702219044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000154518"	"ENSG00000154518.5"	"ATP5G3"	2	-0.0232180310823156	NA	NA	NA	NA	-0.0177158896986282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000100347"	"ENSG00000100347.10"	"SAMM50"	2	-0.0238710313450226	NA	NA	NA	NA	-0.0187082766079027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial"
"ENSG00000013583"	"ENSG00000013583.4"	"HEBP1"	2	NA	0.0227171754561589	NA	0.0156034647562567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Visceral_(Omentum), Artery_Aorta"
"ENSG00000111790"	"ENSG00000111790.9"	"FGFR1OP2"	2	NA	0.018511825995237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0157961690564952	NA	NA	"Adipose_Visceral_(Omentum), Thyroid"
"ENSG00000137275"	"ENSG00000137275.9"	"RIPK1"	2	NA	-0.0161523791306842	NA	-0.0124197034767059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Visceral_(Omentum), Artery_Aorta"
"ENSG00000198786"	"ENSG00000198786.2"	"MT-ND5"	2	NA	-0.0161809110067505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0159381982953625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Visceral_(Omentum), Nerve_Tibial"
"ENSG00000143554"	"ENSG00000143554.9"	"SLC27A3"	2	NA	-0.0184624374561564	NA	NA	NA	NA	NA	0.0285212255741027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Visceral_(Omentum), Brain_Cortex"
"ENSG00000145362"	"ENSG00000145362.12"	"ANK2"	2	NA	-0.0209772575697454	NA	-0.0228875803790341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Visceral_(Omentum), Artery_Aorta"
"ENSG00000100146"	"ENSG00000100146.12"	"SOX10"	2	NA	-0.0319466195336815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0179843679667341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Visceral_(Omentum), Nerve_Tibial"
"ENSG00000159348"	"ENSG00000159348.8"	"CYB5R1"	2	NA	NA	-0.0186119302172039	NA	NA	-0.015851625560186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adrenal_Gland, Artery_Tibial"
"ENSG00000108387"	"ENSG00000108387.10"	"SEPT4"	2	NA	NA	NA	0.0401997786720182	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0156122165575022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Lung"
"ENSG00000075035"	"ENSG00000075035.5"	"WSCD2"	2	NA	NA	NA	0.0374481524343148	NA	0.0137052530155861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000067225"	"ENSG00000067225.13"	"PKM"	2	NA	NA	NA	0.0373749258396091	NA	0.0153822367065332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000134824"	"ENSG00000134824.9"	"FADS2"	2	NA	NA	NA	0.036800487722687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0174275816003013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Nerve_Tibial"
"ENSG00000107518"	"ENSG00000107518.12"	"ATRNL1"	2	NA	NA	NA	0.0329249006307597	NA	0.0161074181255984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000100991"	"ENSG00000100991.7"	"TRPC4AP"	2	NA	NA	NA	0.0312571782741141	NA	0.0108397274498164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000125844"	"ENSG00000125844.11"	"RRBP1"	2	NA	NA	NA	0.0303000727056785	NA	0.0140520562489447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000242114"	"ENSG00000242114.1"	"MTFP1"	2	NA	NA	NA	0.0302942477705723	NA	0.021531704667343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000076043"	"ENSG00000076043.5"	"REXO2"	2	NA	NA	NA	0.0277070383110158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0399562944765562	NA	"Artery_Aorta, Uterus"
"ENSG00000149428"	"ENSG00000149428.14"	"HYOU1"	2	NA	NA	NA	0.0273981808922449	NA	NA	NA	-0.0356882308827847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Brain_Cortex"
"ENSG00000059573"	"ENSG00000059573.4"	"ALDH18A1"	2	NA	NA	NA	0.0268291170393076	NA	NA	NA	NA	NA	NA	-0.0180813779694992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Esophagus_Mucosa"
"ENSG00000149485"	"ENSG00000149485.12"	"FADS1"	2	NA	NA	NA	0.0263053244150548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0242343706790045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Nerve_Tibial"
"ENSG00000137198"	"ENSG00000137198.5"	"GMPR"	2	NA	NA	NA	0.025675797266216	NA	NA	NA	0.0454463182541265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Brain_Cortex"
"ENSG00000122884"	"ENSG00000122884.8"	"P4HA1"	2	NA	NA	NA	0.025410121645072	NA	0.0145929970084662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000109854"	"ENSG00000109854.9"	"HTATIP2"	2	NA	NA	NA	0.0248433407101471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0173885520029721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Nerve_Tibial"
"ENSG00000136280"	"ENSG00000136280.11"	"CCM2"	2	NA	NA	NA	0.0240740348429275	NA	NA	NA	-0.0248726254948528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Brain_Cortex"
"ENSG00000168209"	"ENSG00000168209.4"	"DDIT4"	2	NA	NA	NA	0.0237925272070961	NA	0.024130466340314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000170638"	"ENSG00000170638.5"	"TRABD"	2	NA	NA	NA	0.0227452807608999	NA	0.0174449720714792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000138382"	"ENSG00000138382.9"	"METTL5"	2	NA	NA	NA	0.0226894910484491	NA	-0.0161459802956332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000084207"	"ENSG00000084207.11"	"GSTP1"	2	NA	NA	NA	0.0222802553301192	NA	NA	NA	0.0308147704698323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Brain_Cortex"
"ENSG00000111640"	"ENSG00000111640.10"	"GAPDH"	2	NA	NA	NA	0.0222793014767129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0144923666882818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Muscle_Skeletal"
"ENSG00000067560"	"ENSG00000067560.6"	"RHOA"	2	NA	NA	NA	0.0222544615596594	NA	-0.0198546454043375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000112290"	"ENSG00000112290.8"	"WASF1"	2	NA	NA	NA	0.0219544274291646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0312225301333383	NA	"Artery_Aorta, Uterus"
"ENSG00000120910"	"ENSG00000120910.10"	"PPP3CC"	2	NA	NA	NA	0.0210611022303815	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0178072012700895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Lung"
"ENSG00000159399"	"ENSG00000159399.5"	"HK2"	2	NA	NA	NA	0.0202214441692498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0128134762393705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Muscle_Skeletal"
"ENSG00000183010"	"ENSG00000183010.12"	"PYCR1"	2	NA	NA	NA	0.0201840678895132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0109300181061271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Muscle_Skeletal"
"ENSG00000117305"	"ENSG00000117305.10"	"HMGCL"	2	NA	NA	NA	0.0193913028391416	NA	-0.0214289252946983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000167645"	"ENSG00000167645.12"	"YIF1B"	2	NA	NA	NA	0.0193870801323897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0136558763040363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Muscle_Skeletal"
"ENSG00000126215"	"ENSG00000126215.9"	"XRCC3"	2	NA	NA	NA	0.0190146342540196	NA	0.0201078296073995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000134285"	"ENSG00000134285.6"	"FKBP11"	2	NA	NA	NA	0.0189540919069601	NA	0.0205297359081177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000160072"	"ENSG00000160072.15"	"ATAD3B"	2	NA	NA	NA	0.0184473970699381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0129589648209032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Muscle_Skeletal"
"ENSG00000120885"	"ENSG00000120885.15"	"CLU"	2	NA	NA	NA	0.0174233210176991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0178147851994449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Nerve_Tibial"
"ENSG00000267673"	"ENSG00000267673.2"	"FDX1L"	2	NA	NA	NA	0.0171071651284148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0139597935015261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Muscle_Skeletal"
"ENSG00000161281"	"ENSG00000161281.6"	"COX7A1"	2	NA	NA	NA	0.0162243408097158	NA	-0.0139832425375634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000126934"	"ENSG00000126934.9"	"MAP2K2"	2	NA	NA	NA	0.0152196396017751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0125242045687303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Muscle_Skeletal"
"ENSG00000136003"	"ENSG00000136003.11"	"ISCU"	2	NA	NA	NA	0.0146249260950926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0330599433723945	NA	"Artery_Aorta, Uterus"
"ENSG00000257727"	"ENSG00000257727.1"	"CNPY2"	2	NA	NA	NA	0.0146144046293837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0206064034403349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Nerve_Tibial"
"ENSG00000079263"	"ENSG00000079263.14"	"SP140"	2	NA	NA	NA	0.0132432247329065	NA	0.0303143176072715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000186352"	"ENSG00000186352.4"	"ANKRD37"	2	NA	NA	NA	0.0126079194910872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0159319380490841	NA	NA	"Artery_Aorta, Thyroid"
"ENSG00000142920"	"ENSG00000142920.12"	"ADC"	2	NA	NA	NA	0.0125742310009617	NA	0.0169850119439986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000108064"	"ENSG00000108064.6"	"TFAM"	2	NA	NA	NA	-0.0121822020935017	NA	-0.017912761465191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000115464"	"ENSG00000115464.10"	"USP34"	2	NA	NA	NA	-0.0127077403137975	NA	-0.0140752335389117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000135862"	"ENSG00000135862.5"	"LAMC1"	2	NA	NA	NA	-0.0146323358219791	NA	-0.0208460795365826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000133121"	"ENSG00000133121.16"	"STARD13"	2	NA	NA	NA	-0.015662282164513	NA	-0.0257857703275474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000169057"	"ENSG00000169057.15"	"MECP2"	2	NA	NA	NA	-0.0161306105831421	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0147075711490498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Lung"
"ENSG00000177692"	"ENSG00000177692.7"	"DNAJC28"	2	NA	NA	NA	-0.0163608471027475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0177996746765264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Muscle_Skeletal"
"ENSG00000004139"	"ENSG00000004139.9"	"SARM1"	2	NA	NA	NA	-0.0166126112469786	NA	-0.0208919373463219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000114126"	"ENSG00000114126.13"	"TFDP2"	2	NA	NA	NA	-0.016822945492512	NA	-0.0211759091777587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000016391"	"ENSG00000016391.6"	"CHDH"	2	NA	NA	NA	-0.0172622326842137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0211031092663222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Nerve_Tibial"
"ENSG00000213463"	"ENSG00000213463.3"	"SYNJ2BP"	2	NA	NA	NA	-0.0191028615029095	NA	-0.0223034557605833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000149474"	"ENSG00000149474.9"	"CSRP2BP"	2	NA	NA	NA	-0.0198223493017297	NA	-0.0195993183666225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000156968"	"ENSG00000156968.8"	"MPV17L"	2	NA	NA	NA	-0.0203884985539741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0317401144490384	NA	"Artery_Aorta, Uterus"
"ENSG00000103150"	"ENSG00000103150.4"	"MLYCD"	2	NA	NA	NA	-0.0204893238685023	NA	-0.0171312326508539	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000101417"	"ENSG00000101417.7"	"PXMP4"	2	NA	NA	NA	-0.0205316199243049	NA	-0.011934771472638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000143799"	"ENSG00000143799.8"	"PARP1"	2	NA	NA	NA	-0.0206230984357801	NA	-0.0132962237398723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000132570"	"ENSG00000132570.10"	"PCBD2"	2	NA	NA	NA	-0.0218736176939843	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0155890842125188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Lung"
"ENSG00000118412"	"ENSG00000118412.8"	"CASP8AP2"	2	NA	NA	NA	-0.0226859375057108	NA	-0.0124519416443651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial"
"ENSG00000171766"	"ENSG00000171766.11"	"GATM"	2	NA	NA	NA	-0.0230282980171265	NA	NA	NA	0.0319521320970233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Brain_Cortex"
